Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_101581,EID_51581,Rural,Small,South,Zone 1,2,0,3,4671,Rented,32,0,0,1,262,29.0,,22,0,A,4,21,28060
WH_101582,EID_51582,Urban,Mid,West,Zone 3,3,0,2,5623,Rented,36,0,0,0,149,24.0,1996.0,22,0,B,5,19,28122
WH_101583,EID_51583,Rural,Small,North,Zone 6,3,0,2,6129,Rented,68,0,0,0,164,27.0,2008.0,24,1,A+,2,13,34137
WH_101584,EID_51584,Rural,Mid,South,Zone 2,3,0,2,4815,Rented,66,0,0,1,98,25.0,2000.0,25,1,A+,6,32,32084
WH_101585,EID_51585,Rural,Mid,West,Zone 4,7,0,5,3733,Company Owned,18,0,0,1,208,36.0,1998.0,24,1,A+,2,26,31107
WH_101586,EID_51586,Rural,Large,West,Zone 5,5,2,4,5268,Company Owned,20,0,0,0,219,26.0,,23,1,A+,4,14,31099
WH_101587,EID_51587,Rural,Mid,South,Zone 4,3,0,2,5200,Company Owned,68,0,1,1,81,29.0,2020.0,7,0,B,2,26,8127
WH_101588,EID_51588,Rural,Large,North,Zone 6,0,4,3,5837,Company Owned,44,0,0,0,150,27.0,,17,0,C,3,29,21125
WH_101589,EID_51589,Rural,Large,North,Zone 6,0,5,4,4144,Rented,17,0,0,1,204,25.0,,4,0,B,2,6,5071
WH_101590,EID_51590,Rural,Mid,West,Zone 4,4,1,3,5018,Company Owned,45,0,0,1,127,31.0,2021.0,4,0,B+,3,26,5148
WH_101591,EID_51591,Rural,Small,West,Zone 6,4,0,4,6409,Company Owned,52,0,0,1,96,30.0,2020.0,5,1,C,2,15,6057
WH_101592,EID_51592,Rural,Small,South,Zone 6,6,0,4,5127,Rented,18,0,0,1,150,34.0,2004.0,32,1,A+,2,2,43065
WH_101593,EID_51593,Rural,Small,West,Zone 1,8,0,3,6613,Rented,47,0,0,0,219,20.0,2021.0,8,0,C,3,30,10088
WH_101594,EID_51594,Rural,Large,West,Zone 5,6,0,5,5129,Company Owned,56,0,0,1,118,31.0,1999.0,19,1,A+,6,14,24058
WH_101595,EID_51595,Rural,Large,West,Zone 5,3,0,3,4357,Company Owned,50,0,0,1,57,25.0,,4,0,B+,1,14,4141
WH_101596,EID_51596,Urban,Large,West,Zone 5,4,0,4,4296,Company Owned,66,0,0,1,189,31.0,2014.0,16,1,A+,4,10,23086
WH_101597,EID_51597,Rural,Mid,North,Zone 3,3,3,2,5318,Company Owned,36,1,1,1,92,34.0,2008.0,20,0,A,2,27,27056
WH_101598,EID_51598,Rural,Large,North,Zone 5,7,0,3,4869,Rented,63,0,0,0,120,28.0,2014.0,13,0,C,5,24,17068
WH_101599,EID_51599,Rural,Large,North,Zone 5,8,2,3,4898,Company Owned,16,1,0,1,203,33.0,2015.0,12,1,B,5,24,14138
WH_101600,EID_51600,Rural,Mid,North,Zone 4,5,1,3,4692,Company Owned,55,0,0,0,131,35.0,2002.0,32,1,A+,2,26,42141
WH_101601,EID_51601,Rural,Mid,North,Zone 3,7,1,4,5147,Company Owned,69,0,0,1,108,27.0,2003.0,27,0,B,6,27,32118
WH_101602,EID_51602,Rural,Small,East,Zone 6,2,3,6,6817,Company Owned,67,0,1,1,104,30.0,,6,0,A,2,15,8104
WH_101603,EID_51603,Rural,Small,South,Zone 1,1,0,4,3947,Company Owned,39,0,0,0,257,17.0,,23,1,C,2,21,29095
WH_101604,EID_51604,Rural,Large,North,Zone 6,3,4,2,7787,Company Owned,17,0,0,0,266,30.0,2004.0,23,0,B+,5,6,27089
WH_101605,EID_51605,Rural,Small,North,Zone 1,7,0,3,6824,Company Owned,66,0,0,1,103,34.0,2021.0,4,1,C,1,3,6114
WH_101606,EID_51606,Rural,Mid,North,Zone 4,0,0,4,5197,Company Owned,43,0,0,1,254,36.0,,21,0,A,4,26,28131
WH_101607,EID_51607,Rural,Large,North,Zone 6,2,0,1,4976,Company Owned,61,0,0,1,183,26.0,,20,0,B,3,28,25112
WH_101608,EID_51608,Rural,Large,North,Zone 6,2,0,2,6194,Rented,65,0,0,0,117,25.0,,24,0,B,3,23,30088
WH_101609,EID_51609,Rural,Mid,South,Zone 2,3,0,2,3796,Rented,56,0,0,1,113,34.0,2010.0,23,0,B+,5,1,28130
WH_101610,EID_51610,Rural,Mid,South,Zone 3,3,0,1,4463,Rented,51,0,0,1,237,36.0,2000.0,24,0,B,5,19,27114
WH_101611,EID_51611,Rural,Mid,West,Zone 2,3,0,4,4846,Rented,22,0,0,0,258,31.0,2014.0,13,1,C,5,12,16097
WH_101612,EID_51612,Rural,Small,South,Zone 6,6,0,2,3233,Company Owned,60,0,0,1,222,36.0,,14,1,A+,2,9,18076
WH_101613,EID_51613,Rural,Small,North,Zone 1,0,0,4,4714,Company Owned,48,1,0,0,84,29.0,,36,0,A+,6,3,49097
WH_101614,EID_51614,Rural,Large,North,Zone 6,0,0,3,5636,Company Owned,18,0,1,1,184,39.0,,18,0,B+,6,23,20122
WH_101615,EID_51615,Rural,Mid,West,Zone 4,4,4,2,4821,Company Owned,40,0,0,1,214,27.0,2020.0,6,0,A,1,11,8105
WH_101616,EID_51616,Rural,Mid,West,Zone 4,7,0,4,4539,Rented,38,0,0,1,240,28.0,2016.0,5,0,B,1,11,6113
WH_101617,EID_51617,Rural,Mid,East,Zone 4,2,0,5,6279,Company Owned,48,0,0,0,119,27.0,,36,1,A,6,26,51105
WH_101618,EID_51618,Urban,Small,South,Zone 1,2,0,2,6552,Company Owned,43,0,0,1,66,19.0,,20,1,B+,3,31,26089
WH_101619,EID_51619,Rural,Mid,South,Zone 4,4,0,2,6265,Company Owned,39,0,0,1,165,54.0,1998.0,27,0,B+,6,11,33127
WH_101620,EID_51620,Rural,Large,North,Zone 6,8,0,2,4618,Rented,60,0,0,0,269,24.0,2016.0,21,1,A+,1,28,31071
WH_101621,EID_51621,Urban,Small,West,Zone 6,4,1,4,3549,Company Owned,23,0,0,0,70,38.0,2014.0,13,0,A,2,9,17137
WH_101622,EID_51622,Rural,Mid,South,Zone 3,3,2,2,5058,Company Owned,47,0,0,0,218,24.0,,4,1,A+,3,19,5081
WH_101623,EID_51623,Rural,Large,West,Zone 5,4,1,4,4331,Rented,19,0,0,0,143,24.0,2020.0,6,1,C,3,10,9131
WH_101624,EID_51624,Rural,Large,North,Zone 5,3,0,4,5118,Company Owned,60,0,0,0,239,20.0,2020.0,8,0,C,2,14,10065
WH_101625,EID_51625,Rural,Mid,North,Zone 4,3,3,2,8491,Company Owned,65,0,0,1,175,32.0,2016.0,8,0,B,6,26,9077
WH_101626,EID_51626,Rural,Large,North,Zone 5,5,1,3,5838,Rented,29,0,0,0,106,32.0,,15,1,A+,4,17,20117
WH_101627,EID_51627,Rural,Mid,West,Zone 4,8,0,4,5025,Company Owned,15,0,0,1,238,26.0,,4,1,C,1,11,6088
WH_101628,EID_51628,Rural,Large,North,Zone 5,4,0,4,4397,Company Owned,59,0,0,1,164,26.0,2001.0,34,1,A,3,24,47120
WH_101629,EID_51629,Rural,Large,North,Zone 6,5,2,5,3434,Rented,36,0,0,1,204,32.0,,10,0,B+,5,28,11111
WH_101630,EID_51630,Rural,Large,West,Zone 6,5,2,3,4318,Rented,67,0,0,1,100,30.0,,26,1,A+,2,6,34124
WH_101631,EID_51631,Rural,Large,North,Zone 6,4,0,2,6617,Company Owned,47,0,0,1,101,25.0,2007.0,19,0,C,2,6,24058
WH_101632,EID_51632,Rural,Mid,North,Zone 4,3,1,2,8192,Company Owned,52,0,0,1,161,24.0,2012.0,25,1,A+,5,26,33131
WH_101633,EID_51633,Rural,Mid,North,Zone 4,7,0,4,4972,Company Owned,50,1,0,0,191,35.0,1998.0,28,1,C,4,26,39088
WH_101634,EID_51634,Rural,Large,North,Zone 6,3,0,4,3582,Rented,30,0,0,0,81,16.0,2000.0,39,1,A+,6,28,51140
WH_101635,EID_51635,Rural,Large,South,Zone 6,4,0,2,6626,Rented,57,0,0,0,219,22.0,2015.0,20,1,B+,5,29,26119
WH_101636,EID_51636,Rural,Mid,North,Zone 3,5,0,4,4851,Rented,67,0,1,1,95,32.0,2004.0,25,1,A+,4,27,32128
WH_101637,EID_51637,Rural,Large,North,Zone 6,1,0,3,4367,Company Owned,52,0,0,1,146,36.0,,16,0,A+,2,23,20088
WH_101638,EID_51638,Rural,Mid,West,Zone 4,7,0,2,5599,Rented,29,0,0,0,198,22.0,2011.0,15,1,B,3,11,20148
WH_101639,EID_51639,Rural,Mid,North,Zone 2,0,1,2,4270,Company Owned,36,0,0,1,86,20.0,,21,0,C,6,1,28079
WH_101640,EID_51640,Rural,Small,South,Zone 6,6,0,3,5890,Rented,38,0,1,1,247,26.0,2006.0,33,0,B+,2,9,39132
WH_101641,EID_51641,Rural,Large,West,Zone 6,5,0,2,4477,Company Owned,49,0,0,0,128,53.0,2007.0,30,0,B+,4,6,37126
WH_101642,EID_51642,Rural,Large,North,Zone 6,6,0,2,4505,Company Owned,50,1,1,1,211,37.0,2015.0,9,0,B,3,23,10104
WH_101643,EID_51643,Rural,Large,North,Zone 5,8,3,3,4999,Rented,63,0,0,1,162,30.0,,14,1,A+,2,5,18124
WH_101644,EID_51644,Rural,Large,North,Zone 6,5,0,4,4897,Company Owned,26,0,0,1,199,27.0,,24,0,B,4,6,27133
WH_101645,EID_51645,Rural,Mid,South,Zone 2,1,0,2,7024,Rented,17,0,0,1,100,30.0,,4,0,B+,1,32,5118
WH_101646,EID_51646,Rural,Small,East,Zone 6,5,2,4,5909,Company Owned,54,0,0,1,58,29.0,,16,0,A,3,15,20121
WH_101647,EID_51647,Rural,Large,North,Zone 6,6,1,2,4029,Company Owned,19,0,0,0,218,30.0,2013.0,10,0,B,2,28,12150
WH_101648,EID_51648,Rural,Large,North,Zone 6,1,1,2,4726,Company Owned,22,0,0,0,175,28.0,,19,0,B+,4,28,22121
WH_101649,EID_51649,Rural,Large,South,Zone 6,8,0,2,5484,Rented,43,0,0,1,61,30.0,2013.0,22,1,B+,5,29,27112
WH_101650,EID_51650,Rural,Small,South,Zone 1,8,0,4,6706,Company Owned,50,0,0,1,256,34.0,2022.0,0,0,,0,21,6065
WH_101651,EID_51651,Rural,Mid,West,Zone 3,0,0,2,3856,Rented,58,0,0,1,82,24.0,,15,0,B+,4,27,17137
WH_101652,EID_51652,Rural,Large,West,Zone 6,4,1,4,7605,Rented,49,0,0,0,106,32.0,,5,1,A,2,23,7089
WH_101653,EID_51653,Rural,Mid,West,Zone 4,7,4,2,7068,Company Owned,47,0,0,1,133,27.0,2000.0,24,1,B+,4,11,29074
WH_101654,EID_51654,Rural,Large,South,Zone 5,6,0,1,4541,Company Owned,63,1,0,1,98,33.0,2010.0,17,0,C,4,25,23061
WH_101655,EID_51655,Rural,Large,West,Zone 6,7,1,6,5177,Rented,16,1,0,0,81,39.0,2004.0,24,1,A+,4,6,30139
WH_101656,EID_51656,Urban,Mid,North,Zone 4,2,1,2,4174,Rented,32,0,0,1,149,33.0,,22,1,A+,2,26,29131
WH_101657,EID_51657,Rural,Mid,West,Zone 4,1,0,6,6622,Company Owned,45,0,0,1,210,36.0,,7,0,C,2,26,9127
WH_101658,EID_51658,Rural,Large,South,Zone 5,5,0,2,4164,Company Owned,16,0,0,1,251,32.0,2023.0,0,0,,0,14,6069
WH_101659,EID_51659,Rural,Large,South,Zone 6,7,0,2,4116,Rented,48,0,0,1,156,21.0,1997.0,22,0,B+,2,29,25130
WH_101660,EID_51660,Rural,Large,West,Zone 6,4,0,3,4652,Rented,35,0,0,0,130,17.0,2013.0,18,0,B+,1,6,22109
WH_101661,EID_51661,Rural,Small,West,Zone 1,1,0,2,5797,Company Owned,68,0,0,0,116,23.0,,14,1,B,2,3,16133
WH_101662,EID_51662,Rural,Mid,North,Zone 2,6,0,2,4084,Rented,38,0,0,0,212,27.0,2021.0,0,0,,0,22,5060
WH_101663,EID_51663,Rural,Small,North,Zone 1,0,1,3,7738,Company Owned,40,0,0,0,157,34.0,,21,0,B,5,3,24108
WH_101664,EID_51664,Urban,Mid,West,Zone 4,0,0,3,3035,Rented,49,0,0,0,143,25.0,,24,0,A+,3,11,31083
WH_101665,EID_51665,Rural,Small,West,Zone 6,5,3,4,3922,Rented,38,1,0,1,174,39.0,,10,1,A+,6,8,14094
WH_101666,EID_51666,Rural,Small,West,Zone 6,7,0,4,4550,Company Owned,25,0,0,1,236,12.0,,11,1,A+,3,15,14135
WH_101667,EID_51667,Rural,Small,South,Zone 1,1,0,1,6720,Company Owned,70,0,0,0,157,35.0,,18,0,B+,5,16,20143
WH_101668,EID_51668,Rural,Mid,North,Zone 4,7,0,3,5071,Company Owned,65,0,0,0,160,28.0,2006.0,19,1,B+,3,26,22122
WH_101669,EID_51669,Rural,Large,West,Zone 6,1,1,2,5428,Rented,42,0,0,1,123,24.0,,34,0,B+,4,23,41075
WH_101670,EID_51670,Rural,Large,North,Zone 5,8,1,2,4387,Company Owned,43,0,0,0,208,41.0,2011.0,20,0,B+,4,17,24069
WH_101671,EID_51671,Rural,Mid,West,Zone 3,6,1,5,3805,Rented,24,0,0,0,109,18.0,,4,1,C,3,19,6130
WH_101672,EID_51672,Rural,Large,South,Zone 6,2,1,2,5269,Rented,25,0,0,0,206,21.0,,5,0,C,1,29,6119
WH_101673,EID_51673,Rural,Small,North,Zone 6,3,0,2,5110,Rented,34,0,0,1,113,29.0,2019.0,5,1,C,6,9,7123
WH_101674,EID_51674,Rural,Mid,West,Zone 3,8,0,2,5238,Company Owned,56,0,0,1,156,25.0,1998.0,38,0,A,2,19,52120
WH_101675,EID_51675,Rural,Mid,West,Zone 4,7,1,2,3967,Rented,64,0,0,0,267,27.0,1999.0,32,0,B,5,26,39063
WH_101676,EID_51676,Rural,Small,North,Zone 1,1,3,2,4618,Company Owned,66,0,0,0,244,28.0,,7,0,C,2,30,9151
WH_101677,EID_51677,Rural,Mid,South,Zone 2,3,1,2,5314,Company Owned,17,0,1,0,64,32.0,,17,1,A,2,12,22109
WH_101678,EID_51678,Rural,Mid,West,Zone 2,6,1,4,5318,Rented,21,0,0,1,56,28.0,2022.0,5,0,B+,2,1,6085
WH_101679,EID_51679,Rural,Large,North,Zone 5,5,1,2,6291,Company Owned,45,0,0,1,261,21.0,,23,1,A+,4,14,30078
WH_101680,EID_51680,Rural,Mid,North,Zone 4,1,0,3,5040,Company Owned,63,0,0,1,112,29.0,,26,0,B+,2,26,31097
WH_101681,EID_51681,Rural,Mid,West,Zone 4,0,0,5,6388,Company Owned,27,0,0,0,235,26.0,,0,0,,0,26,6136
WH_101682,EID_51682,Rural,Large,North,Zone 5,6,1,4,4438,Rented,17,0,0,0,228,46.0,,24,0,B,6,24,28057
WH_101683,EID_51683,Rural,Large,West,Zone 5,8,0,4,4603,Rented,46,0,0,1,234,,2002.0,24,0,B,6,14,30114
WH_101684,EID_51684,Rural,Large,North,Zone 6,0,0,4,4390,Rented,20,0,0,0,103,17.0,,20,0,A+,6,28,25088
WH_101685,EID_51685,Rural,Mid,South,Zone 4,7,0,3,4111,Company Owned,37,0,0,1,222,34.0,,6,0,B,1,26,7137
WH_101686,EID_51686,Rural,Small,North,Zone 1,4,0,2,3925,Company Owned,63,0,0,1,132,21.0,2004.0,33,0,A,3,3,43131
WH_101687,EID_51687,Rural,Small,North,Zone 6,7,4,3,5437,Company Owned,69,0,0,1,74,24.0,2006.0,34,0,C,6,15,44132
WH_101688,EID_51688,Rural,Small,South,Zone 6,7,3,2,4393,Company Owned,30,0,0,1,197,38.0,,13,1,A,4,2,17119
WH_101689,EID_51689,Rural,Large,South,Zone 5,6,1,2,5095,Company Owned,33,0,0,1,269,22.0,2018.0,9,0,B,2,25,11122
WH_101690,EID_51690,Rural,Mid,South,Zone 3,3,2,2,6284,Rented,45,0,1,1,60,29.0,,5,0,A,2,19,7133
WH_101691,EID_51691,Rural,Small,West,Zone 6,1,0,5,7873,Company Owned,69,0,0,1,126,19.0,,20,0,A+,4,8,26149
WH_101692,EID_51692,Rural,Large,North,Zone 6,3,0,2,6180,Company Owned,69,0,0,1,232,31.0,2019.0,9,1,A+,3,28,14130
WH_101693,EID_51693,Urban,Mid,West,Zone 2,7,1,5,4299,Company Owned,27,0,0,1,211,32.0,2005.0,29,0,B+,5,12,34149
WH_101694,EID_51694,Rural,Large,North,Zone 6,2,0,3,4010,Rented,25,0,0,0,62,24.0,,19,0,B+,3,23,22123
WH_101695,EID_51695,Rural,Large,West,Zone 6,4,1,4,5396,Rented,56,0,0,0,232,,2011.0,19,0,B+,5,23,22086
WH_101696,EID_51696,Rural,Mid,South,Zone 2,4,0,2,4000,Company Owned,36,0,0,1,153,30.0,2016.0,22,0,B+,4,1,26094
WH_101697,EID_51697,Rural,Mid,North,Zone 2,5,0,2,6374,Company Owned,29,0,0,0,166,,2021.0,5,0,C,2,12,6099
WH_101698,EID_51698,Rural,Small,North,Zone 1,5,0,4,5569,Rented,18,0,0,1,198,25.0,2007.0,20,1,A,5,3,25141
WH_101699,EID_51699,Rural,Large,West,Zone 6,4,1,4,3340,Rented,25,0,1,1,177,28.0,,26,1,A+,3,6,34091
WH_101700,EID_51700,Rural,Mid,North,Zone 4,7,0,3,6200,Company Owned,56,1,0,1,163,32.0,2003.0,24,1,A+,5,26,31061
WH_101701,EID_51701,Rural,Mid,South,Zone 4,8,0,3,3806,Rented,51,0,0,0,239,21.0,2012.0,18,0,B,1,26,20143
WH_101702,EID_51702,Rural,Large,North,Zone 6,7,2,3,6344,Rented,68,0,0,0,192,19.0,,6,0,C,2,28,7130
WH_101703,EID_51703,Rural,Mid,West,Zone 3,6,0,4,3943,Rented,30,0,0,1,151,26.0,,5,1,C,1,19,7071
WH_101704,EID_51704,Rural,Small,South,Zone 6,1,0,2,5630,Rented,29,0,0,0,117,19.0,,7,0,B+,3,9,8149
WH_101705,EID_51705,Rural,Mid,North,Zone 2,7,0,2,5354,Rented,44,0,1,1,96,23.0,1999.0,27,0,A,3,12,33072
WH_101706,EID_51706,Rural,Large,North,Zone 6,2,0,4,3602,Company Owned,54,0,0,1,132,30.0,,21,0,A+,5,28,30089
WH_101707,EID_51707,Rural,Mid,West,Zone 4,0,0,4,4940,Company Owned,23,0,0,1,136,30.0,,21,0,B,5,26,25114
WH_101708,EID_51708,Rural,Small,South,Zone 1,0,3,2,8886,Rented,63,0,0,1,194,23.0,,9,0,C,4,16,11117
WH_101709,EID_51709,Rural,Mid,South,Zone 2,3,0,4,4650,Rented,52,0,0,1,89,40.0,1996.0,34,0,B+,3,32,43114
WH_101710,EID_51710,Rural,Mid,North,Zone 3,2,0,4,4669,Company Owned,52,0,0,1,217,32.0,,23,0,A,2,27,31141
WH_101711,EID_51711,Rural,Mid,West,Zone 2,5,0,2,3288,Company Owned,63,0,0,1,232,39.0,2015.0,14,0,B+,1,18,18072
WH_101712,EID_51712,Rural,Small,West,Zone 1,6,0,3,4935,Company Owned,48,0,0,1,253,23.0,2016.0,13,1,A+,2,30,19056
WH_101713,EID_51713,Rural,Mid,South,Zone 3,4,1,2,4167,Rented,67,0,0,1,114,24.0,,14,0,B,2,27,17097
WH_101714,EID_51714,Rural,Small,West,Zone 6,1,0,4,5827,Company Owned,39,0,1,1,93,25.0,,5,0,C,2,15,6142
WH_101715,EID_51715,Rural,Large,North,Zone 5,5,0,2,6343,Rented,49,0,0,0,200,18.0,2003.0,30,1,A,3,24,39085
WH_101716,EID_51716,Rural,Small,West,Zone 6,7,0,5,4693,Rented,44,0,0,0,106,27.0,2004.0,23,0,B,4,15,26134
WH_101717,EID_51717,Urban,Small,North,Zone 1,2,0,2,7491,Rented,45,0,0,0,157,27.0,,24,0,C,5,31,32096
WH_101718,EID_51718,Rural,Small,North,Zone 1,7,1,3,4862,Rented,41,0,0,0,270,19.0,,22,0,B,3,21,25142
WH_101719,EID_51719,Rural,Mid,North,Zone 4,4,0,4,3582,Company Owned,16,0,0,1,196,,2014.0,14,0,A,5,26,19094
WH_101720,EID_51720,Rural,Mid,North,Zone 2,3,0,3,5348,Company Owned,51,0,0,1,127,27.0,2010.0,13,0,C,4,1,17130
WH_101721,EID_51721,Rural,Mid,West,Zone 4,2,1,5,4152,Company Owned,25,1,0,1,91,30.0,,10,0,C,6,26,13110
WH_101722,EID_51722,Rural,Mid,North,Zone 2,0,0,3,6641,Company Owned,59,0,0,0,269,21.0,,12,0,B,1,22,15151
WH_101723,EID_51723,Rural,Small,South,Zone 6,8,0,4,3905,Rented,58,0,0,1,168,25.0,2005.0,25,0,B+,4,2,30064
WH_101724,EID_51724,Rural,Mid,North,Zone 3,3,0,2,4487,Rented,41,0,0,1,166,29.0,2000.0,30,1,C,5,27,40093
WH_101725,EID_51725,Rural,Mid,South,Zone 2,8,0,3,4407,Rented,38,0,0,0,249,19.0,2002.0,37,1,A+,6,32,49068
WH_101726,EID_51726,Rural,Small,North,Zone 6,5,2,4,6363,Company Owned,38,0,0,1,217,29.0,2001.0,26,1,B,2,13,30123
WH_101727,EID_51727,Rural,Small,West,Zone 6,5,5,5,4716,Company Owned,21,0,0,1,213,42.0,,15,1,A+,5,15,19055
WH_101728,EID_51728,Rural,Mid,West,Zone 4,8,0,4,6462,Company Owned,28,0,0,1,108,42.0,2001.0,28,1,A+,6,11,37060
WH_101729,EID_51729,Rural,Large,North,Zone 6,0,5,2,6002,Rented,33,0,0,0,140,15.0,,17,0,C,4,23,22065
WH_101730,EID_51730,Rural,Mid,North,Zone 3,5,0,3,3940,Rented,51,0,0,1,224,34.0,2012.0,11,0,A,6,27,14059
WH_101731,EID_51731,Rural,Mid,West,Zone 4,6,0,3,4780,Rented,36,0,0,0,204,31.0,2014.0,10,0,A,3,11,14067
WH_101732,EID_51732,Rural,Large,North,Zone 5,5,3,2,4552,Rented,47,1,0,1,258,32.0,,4,0,B+,2,14,5061
WH_101733,EID_51733,Rural,Large,South,Zone 5,7,0,2,3476,Rented,15,0,0,0,258,18.0,2008.0,22,1,C,5,25,29081
WH_101734,EID_51734,Rural,Large,East,Zone 5,7,3,6,4329,Company Owned,44,0,0,1,98,32.0,,13,1,B+,2,14,15102
WH_101735,EID_51735,Rural,Mid,West,Zone 2,0,0,3,5249,Rented,46,0,0,1,203,35.0,,18,0,B+,3,18,21125
WH_101736,EID_51736,Rural,Large,West,Zone 6,8,0,4,4428,Company Owned,40,0,0,1,101,36.0,2021.0,4,1,B,2,6,4097
WH_101737,EID_51737,Rural,Mid,West,Zone 3,7,2,6,4875,Company Owned,60,1,0,1,249,28.0,,5,0,C,3,19,6128
WH_101738,EID_51738,Rural,Large,West,Zone 5,3,2,3,5313,Company Owned,47,0,0,0,216,38.0,,4,0,C,6,14,6142
WH_101739,EID_51739,Rural,Small,North,Zone 6,8,0,2,4112,Rented,33,0,0,0,90,19.0,2020.0,11,0,B,2,13,13081
WH_101740,EID_51740,Rural,Mid,West,Zone 3,8,0,3,4438,Company Owned,42,0,0,1,95,43.0,1997.0,39,0,C,5,19,52131
WH_101741,EID_51741,Urban,Large,West,Zone 5,6,0,4,5320,Company Owned,59,0,0,1,160,23.0,1998.0,38,0,B,2,10,48110
WH_101742,EID_51742,Rural,Mid,North,Zone 3,0,0,3,2722,Rented,17,0,0,0,171,27.0,,35,0,A+,2,19,47131
WH_101743,EID_51743,Urban,Large,West,Zone 6,6,2,4,3886,Company Owned,57,0,0,1,258,34.0,2006.0,18,1,B,2,23,21143
WH_101744,EID_51744,Rural,Large,West,Zone 6,5,0,3,5647,Company Owned,24,0,0,1,260,27.0,2021.0,0,0,,0,29,5063
WH_101745,EID_51745,Rural,Large,North,Zone 5,4,2,3,4603,Rented,32,0,0,0,118,33.0,,14,1,A+,4,14,19073
WH_101746,EID_51746,Rural,Small,North,Zone 1,1,0,3,5215,Company Owned,54,0,0,0,203,24.0,,13,0,C,2,30,17065
WH_101747,EID_51747,Rural,Mid,West,Zone 4,3,0,5,4434,Company Owned,25,1,1,1,267,34.0,2000.0,35,0,B,4,26,44091
WH_101748,EID_51748,Rural,Small,North,Zone 6,5,0,3,5684,Rented,46,0,0,1,91,34.0,2006.0,38,1,C,6,15,54130
WH_101749,EID_51749,Rural,Small,South,Zone 6,5,0,2,9318,Company Owned,36,0,1,1,187,30.0,2012.0,14,0,C,4,15,19112
WH_101750,EID_51750,Rural,Mid,South,Zone 3,0,0,4,4249,Company Owned,32,0,0,1,199,20.0,,10,0,A+,1,19,12101
WH_101751,EID_51751,Rural,Small,North,Zone 6,6,0,3,6167,Company Owned,35,0,0,1,219,24.0,2012.0,18,1,B+,3,13,21145
WH_101752,EID_51752,Rural,Small,North,Zone 6,1,1,4,4831,Rented,24,0,0,0,204,34.0,,23,0,A+,3,13,30108
WH_101753,EID_51753,Rural,Small,South,Zone 1,2,3,3,4666,Company Owned,47,0,0,0,152,24.0,,12,0,A,6,31,15110
WH_101754,EID_51754,Rural,Mid,North,Zone 3,8,1,2,6815,Company Owned,20,0,0,1,143,27.0,,4,0,C,5,27,5119
WH_101755,EID_51755,Rural,Large,North,Zone 6,3,0,3,5287,Rented,26,0,0,0,77,37.0,2001.0,35,0,C,5,29,48061
WH_101756,EID_51756,Rural,Large,North,Zone 6,0,0,2,3427,Rented,38,0,0,1,206,41.0,,20,0,B+,2,23,25120
WH_101757,EID_51757,Rural,Small,West,Zone 6,4,0,2,5981,Rented,26,1,0,0,97,78.0,2010.0,22,0,B+,5,8,28110
WH_101758,EID_51758,Rural,Small,West,Zone 6,8,0,3,4875,Rented,55,0,0,0,227,25.0,2006.0,24,0,B+,2,8,30142
WH_101759,EID_51759,Rural,Mid,North,Zone 2,5,3,2,4603,Company Owned,67,0,0,0,90,23.0,2010.0,11,0,B+,2,18,13070
WH_101760,EID_51760,Rural,Large,North,Zone 6,4,0,4,4899,Company Owned,65,0,0,1,68,26.0,2017.0,10,0,B,2,28,12128
WH_101761,EID_51761,Rural,Large,North,Zone 5,6,4,2,4404,Company Owned,17,0,0,1,217,34.0,1998.0,25,0,C,6,25,31098
WH_101762,EID_51762,Rural,Mid,South,Zone 2,3,0,2,5057,Company Owned,42,1,1,1,152,44.0,2018.0,5,1,A,1,32,7145
WH_101763,EID_51763,Rural,Mid,South,Zone 3,5,0,2,4661,Company Owned,36,0,0,1,77,30.0,2009.0,20,0,A,2,19,27065
WH_101764,EID_51764,Rural,Large,North,Zone 6,1,0,3,5358,Company Owned,44,0,0,1,194,38.0,,6,0,B,2,23,7145
WH_101765,EID_51765,Rural,Mid,West,Zone 2,2,1,4,5004,Rented,52,0,0,0,57,24.0,,11,0,B+,6,12,13078
WH_101766,EID_51766,Rural,Small,South,Zone 6,0,0,3,3604,Company Owned,30,0,0,1,83,21.0,,29,0,A,2,2,37099
WH_101767,EID_51767,Urban,Large,North,Zone 5,6,0,3,4501,Rented,47,0,0,1,248,33.0,2013.0,16,1,A+,3,17,24151
WH_101768,EID_51768,Rural,Mid,East,Zone 3,0,1,4,4769,Rented,36,0,0,0,95,25.0,,0,0,,0,27,4132
WH_101769,EID_51769,Rural,Large,South,Zone 6,4,1,3,4390,Company Owned,38,0,0,1,206,43.0,,18,1,B+,6,29,22074
WH_101770,EID_51770,Urban,Large,West,Zone 5,6,0,4,4835,Rented,15,0,1,1,231,34.0,2003.0,24,0,C,2,10,30099
WH_101771,EID_51771,Urban,Large,North,Zone 6,3,1,3,4958,Company Owned,15,0,0,1,102,28.0,2007.0,31,1,A+,4,6,41079
